circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PATEL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,0.0,5.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA SOLIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,717.0,13.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA VEEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,352.0,19.38
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POLLARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,4.0,338.0,24.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,POTHUGAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,1524.0,26.3
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,RUDRARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1046.0,19.63
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SAI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,0.0,6.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SANKYPALLY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,231.0,17.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SARDAR NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,22.0,4801.0,52.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SEETHARAM POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,312.0,16.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SERIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,236.0,9.25
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,IV TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1772.0,21.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1054.0,16.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,140.0,8.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,39,29.0,13368.0,171.63
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,STREET LIGHT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,255,255.0,96659.0,726.1
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VII TH PHASE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,3519.0,26.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,SHABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,46,46.0,11918.0,189.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TALLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,14107.0,30.73
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIMMA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1180.0,13.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIRMALA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,651.0,20.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,UBAGUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,68.0,2.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,VENKAMMA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,2110.0,14.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,YENKAMMA GUDAA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,0.0,7.63
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ALKAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,38,38.0,6840.0,89.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LALAMMA GARDEN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,211.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,61,54.0,45008.0,257.1
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,9TH PH KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1123.0,19.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,DHARMA REDDY NAGAR-1,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,2018.0,16.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,320.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,222.0,5.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,3.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,,0.0,26.25
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,896.0,7.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,830.0,26.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,2385.0,28.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,611.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,P.W.S,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,17.0,5093.0,84.5
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,73,71.0,24552.0,373.76
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,V TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,791.0,13.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PANCHAVATI COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,3298.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,18.0,4085.0,48.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPAL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,4315.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPALGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,63,63.0,27272.0,272.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,SECRETARIAT COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,837.0,3.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AMDA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,3383.0,40.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AMEERGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,APPA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1563.0,12.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,APPOJIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,591.0,10.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AZIZ NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,30.0,21998.0,127.3
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,BAKARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,1401.0,47.4
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CH. MANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6585.0,31.45
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHAKLI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,308.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1400.0,10.63
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHANDER NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,857.0,6.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHILKUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,35.0,2350.0,85.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHINA SHAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,141.0,11.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ELKA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1195.0,10.88
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ETHBAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,3762.0,6.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ETHBARPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,456.0,8.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,HIMAYATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,23.0,4083.0,59.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KANCHIMAN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,2632.0,5.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KANKAMAMIDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,3524.0,46.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KASAMBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,200.0,7.15
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KASIM BOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,668.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KETHI REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,12251.0,19.8
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MEDIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,7707.0,31.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MOINABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,41,38.0,10950.0,104.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MOTHKAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,85.0,4.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MURTHUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,554.0,18.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MURTUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1294.0,8.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAGI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,4169.0,28.35
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAKKALAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,323.0,18.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAKKALPELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,109.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAZEEB NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,491.0,14.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,PADDA MANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,19.0,87.0,52.93
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,PEDDAMANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,2458.0,30.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,QUTUBUDDIN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,582.0,12.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,641.0,19.35
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,SAJJAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,SREE RAM NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,222.0,10.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,SREERAM NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,311.0,25.15
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,SURANGAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,33,23.0,3106.0,81.05
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,THOLKATTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,6751.0,28.28
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,VEERANNAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,873.0,7.45
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,VENKATA PUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,266.0,16.15
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,VENKATAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,805.0,4.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,YENKA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6235.0,32.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,YENKAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,2439.0,9.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,ALIZAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,376.0,3.3
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,GANDIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,34,34.0,11024.0,108.88
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,IBRAHIMBAGH,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,30.0,8538.0,166.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KHANAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,35.0,22641.0,97.58
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KOKAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,70,70.0,45822.0,234.63
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KOKAPET - I,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,MANCHIREVULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,50,50.0,18469.0,139.7
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,69,69.0,24693.0,240.54
