circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,193,193.0,51492.0,412.93
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,TELECOM NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,24.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,TNGOS HYDERABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,123.0,3.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,TNGOS RANGA REDDY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,386.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CHANDA NAGAR HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,109,107.0,33182.0,334.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1.0,22.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GANGARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,148.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,GULMOHAR & DUBE COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1114.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,HUDA TRADE CENTRE NALLAGANDLA ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,39.0,1.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,82,81.0,30478.0,264.14
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGADLA HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,54,54.0,18064.0,186.25
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,NALLAGANDLA_VILLAGE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,3.0,1.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPI REDDY NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,332.0,7.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PWS TARANAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,32,32.0,8955.0,112.64
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,RAJEEV GRUHAKALPA HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,25,25.0,10092.0,108.05
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,SHANTI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,577.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARA NAGAR HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,85,85.0,25254.0,291.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,AMBEDHKAR NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,406.0,13.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFEEZ PET(OLD),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,0.0,8.1
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFEEZPET HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,83.0,7.5
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,HAFFISPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,408.0,9.73
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,JANAPRIYA APARTMENTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,150.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,1476.0,28.25
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,963.0,3.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA-3,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MATRUSRI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,712.0,6.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MATRUSRI SOCIETY OFFICE AREA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,142.0,6.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MIYAPUR HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,113.0,3.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,140.0,10.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET(WEST),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,32.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET-3,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,208.0,4.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,OLD HAFEEZPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,17.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,P.W.S.,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,19.0,1260.0,129.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRAJAY CITY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1153.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRKASHNAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2419.0,25.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,RTC COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,616.0,20.5
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,SAMATHA COOP HSG SOC,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2493.0,13.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,STREETLIGHT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,250,250.0,80308.0,575.59
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOKUL PLOTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,506.0,12.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,290.0,4.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,P.W.S CAT 6B,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,41,38.0,12789.0,112.25
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,STREETLIGHTCAT 6A,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,105,105.0,36424.0,250.82
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,VI TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,APHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1689.0,23.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CHITRAPURI COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,4934.0,15.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,G LAMBADI TANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,0.0,11.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,795.0,14.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,879.0,11.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOVT SERVICES,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1075.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOWLIDODDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1030.0,13.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOPANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,9969.0,62.5
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,4817.0,26.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,KHAJA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2294.0,15.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,128.0,32.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1009.0,9.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NTR NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,OLD GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,254.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,RAIDURGAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,2273.0,14.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,SECRETARIAT COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,205.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,STREETLIGHT1,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,255,190.0,114701.0,1107.1
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TIRMALA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,833.0,20.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,UBAGUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,64.0,2.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,VENKAMMA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,963.0,14.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,YENKAMMA GUDAA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,0.0,7.63
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,ALKAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,38,37.0,8308.0,89.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LALAMMA GARDEN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,147.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,61,54.0,51954.0,257.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PANCHAVATI COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,4296.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,18.0,11977.0,48.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPAL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2450.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPALGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,63,63.0,17146.0,272.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,SECRETARIAT COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,0.0,3.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AMDA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,3148.0,40.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AMEERGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,185.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,APPA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1427.0,12.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,APPOJIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,298.0,10.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,AZIZ NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,30.0,29107.0,127.3
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,BAKARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,2317.0,47.4
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,ALLAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,101,101.0,22981.0,313.37
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY COMMON,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,264.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,208.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1738.0,8.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,IZZATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,279.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"K.S.NAGAR, RANAPRATAP NAGAR",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,479.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,KHAITHALAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,131,110.0,27746.0,527.83
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,KHANAMET MUSLIM BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1990.0,11.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,659.0,4.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"PADMAVATHI NAGAR, RK SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,333.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1662.0,22.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CH. MANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6815.0,31.45
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHAKLI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,160.0,6.25
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1865.0,10.63
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHANDER NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,524.0,6.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHILKUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,35.0,3305.0,85.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHINA SHAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,0.0,11.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ELKA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,425.0,10.88
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ETHBAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1056.0,6.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,ETHBARPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,184.0,8.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,HIMAYATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,23.0,5124.0,59.2
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KANCHIMAN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1561.0,5.75
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SHIVA BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,365.0,4.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,23753.0,60.75
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,TULASINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,145.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,VIVEKANANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,80.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,ANJAIAH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,680.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1901.0,31.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOLDEN TUILP,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1661.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,GOUTHAMI APTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,324.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,18036.0,120.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KANKAMAMIDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,3320.0,46.1
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KASAMBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,242.0,7.15
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KASIM BOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,637.0,2.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,KETHI REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,5082.0,19.8
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MEDIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,3729.0,31.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MOINABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,41,38.0,11023.0,104.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MOTHKAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,412.0,4.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MURTHUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,513.0,18.6
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,MURTUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1133.0,8.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAGI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,4764.0,28.35
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAKKALAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,671.0,18.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,NAKKALPELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,123.0,2.0
